"Year","Month","CircadianDayOfWeek","RandomWeekID","to_AgencyName","from_AgencyName","sampled_transfers","from_Agency_Sampled_Transactions","to_Agency_Sampled_Transactions","estimated_transfers","estimated_from_agency_transactions","estimated_to_agency_transactions"
2013,3,5,6,"Golden Gate Transit","Golden Gate Transit",319,4755,4755,638,9510,9510
2013,3,5,6,"SF Muni","Golden Gate Transit",96,4755,174374,192,9510,348748
2013,3,5,6,"AC Transit","SF Muni",209,174374,30882,418,348748,61764
2013,3,5,6,"BART","SF Muni",7778,174374,112284,15556,348748,224568
2013,3,5,6,"Caltrain","SF Muni",302,174374,4031,604,348748,8062
2013,3,5,6,"Golden Gate Ferry","SF Muni",70,174374,2824,140,348748,5648
2013,3,5,6,"Golden Gate Transit","SF Muni",63,174374,4755,126,348748,9510
2013,3,5,6,"SF Muni","SF Muni",35311,174374,174374,70622,348748,348748
2013,3,5,6,"SamTrans","SF Muni",131,174374,8138,262,348748,16276
2013,3,5,6,"WETA","SF Muni",44,174374,531,88,348748,1062
2013,3,5,6,"AC Transit","SamTrans",6,8138,30882,12,16276,61764
2013,3,5,6,"BART","SamTrans",336,8138,112284,672,16276,224568
2013,3,5,6,"Caltrain","SamTrans",34,8138,4031,68,16276,8062
2013,3,5,6,"Golden Gate Transit","SamTrans",1,8138,4755,2,16276,9510
2013,3,5,6,"SF Muni","SamTrans",136,8138,174374,272,16276,348748
2013,3,5,6,"SamTrans","SamTrans",1096,8138,8138,2192,16276,16276
2013,3,5,6,"VTA","SamTrans",28,8138,19507,56,16276,39014
2013,3,5,6,"AC Transit","VTA",27,19507,30882,54,39014,61764
2013,3,5,6,"BART","VTA",59,19507,112284,118,39014,224568
2013,3,5,6,"Caltrain","VTA",88,19507,4031,176,39014,8062
2013,3,5,6,"SamTrans","VTA",21,19507,8138,42,39014,16276
2013,3,5,6,"VTA","VTA",5457,19507,19507,10914,39014,39014
2013,3,5,6,"BART","WETA",5,531,112284,10,1062,224568
2013,3,5,6,"Golden Gate Ferry","WETA",1,531,2824,2,1062,5648
2013,3,5,6,"SF Muni","WETA",46,531,174374,92,1062,348748
2013,3,5,7,"AC Transit","AC Transit",4907,31020,31020,9814,62040,62040
2013,3,5,7,"BART","AC Transit",1952,31020,112537,3904,62040,225074
2013,3,5,7,"Caltrain","AC Transit",5,31020,4115,10,62040,8230
2013,3,5,7,"Golden Gate Transit","AC Transit",9,31020,4385,18,62040,8770
2013,3,5,7,"SF Muni","AC Transit",184,31020,179196,368,62040,358392
2013,3,5,7,"SamTrans","AC Transit",2,31020,8670,4,62040,17340
2013,3,5,7,"VTA","AC Transit",18,31020,20086,36,62040,40172
2013,3,5,7,"AC Transit","BART",1949,112537,31020,3898,225074,62040
2013,3,5,7,"BART","BART",549,112537,112537,1098,225074,225074
2013,3,5,7,"Caltrain","BART",245,112537,4115,490,225074,8230
2013,3,5,7,"Golden Gate Ferry","BART",36,112537,3294,72,225074,6588
2013,3,5,7,"Golden Gate Transit","BART",79,112537,4385,158,225074,8770
2013,3,5,7,"SF Muni","BART",7522,112537,179196,15044,225074,358392
2013,3,5,7,"SamTrans","BART",391,112537,8670,782,225074,17340
2013,3,5,7,"VTA","BART",75,112537,20086,150,225074,40172
2013,3,5,7,"WETA","BART",5,112537,577,10,225074,1154
2013,3,5,7,"AC Transit","Caltrain",1,4115,31020,2,8230,62040
2013,3,5,7,"BART","Caltrain",258,4115,112537,516,8230,225074
2013,3,5,7,"Golden Gate Ferry","Caltrain",3,4115,3294,6,8230,6588
2013,3,5,7,"Golden Gate Transit","Caltrain",4,4115,4385,8,8230,8770
2013,3,5,7,"SF Muni","Caltrain",299,4115,179196,598,8230,358392
2013,3,5,7,"SamTrans","Caltrain",26,4115,8670,52,8230,17340
2013,3,5,7,"VTA","Caltrain",81,4115,20086,162,8230,40172
2013,3,5,7,"BART","Golden Gate Ferry",5,3294,112537,10,6588,225074
2013,3,5,7,"Golden Gate Ferry","Golden Gate Ferry",7,3294,3294,14,6588,6588
2013,3,5,7,"Golden Gate Transit","Golden Gate Ferry",1,3294,4385,2,6588,8770
2013,3,5,7,"SF Muni","Golden Gate Ferry",79,3294,179196,158,6588,358392
2013,3,5,7,"AC Transit","Golden Gate Transit",11,4385,31020,22,8770,62040
2013,3,5,7,"BART","Golden Gate Transit",76,4385,112537,152,8770,225074
2013,3,5,7,"Caltrain","Golden Gate Transit",2,4385,4115,4,8770,8230
2013,3,5,7,"Golden Gate Ferry","Golden Gate Transit",4,4385,3294,8,8770,6588
2013,3,5,7,"Golden Gate Transit","Golden Gate Transit",276,4385,4385,552,8770,8770
2013,3,5,7,"SF Muni","Golden Gate Transit",105,4385,179196,210,8770,358392
2013,3,5,7,"AC Transit","SF Muni",236,179196,31020,472,358392,62040
2013,3,5,7,"BART","SF Muni",7807,179196,112537,15614,358392,225074
2013,3,5,7,"Caltrain","SF Muni",298,179196,4115,596,358392,8230
2013,3,5,7,"Golden Gate Ferry","SF Muni",68,179196,3294,136,358392,6588
2013,3,5,7,"Golden Gate Transit","SF Muni",75,179196,4385,150,358392,8770
2013,3,5,7,"SF Muni","SF Muni",37276,179196,179196,74552,358392,358392
2013,3,5,7,"SamTrans","SF Muni",129,179196,8670,258,358392,17340
2013,3,5,7,"WETA","SF Muni",30,179196,577,60,358392,1154
2013,3,5,7,"AC Transit","SamTrans",7,8670,31020,14,17340,62040
2013,3,5,7,"BART","SamTrans",411,8670,112537,822,17340,225074
2013,3,5,7,"Caltrain","SamTrans",28,8670,4115,56,17340,8230
2013,3,5,7,"Golden Gate Transit","SamTrans",1,8670,4385,2,17340,8770
2013,3,5,7,"SF Muni","SamTrans",147,8670,179196,294,17340,358392
2013,3,5,7,"SamTrans","SamTrans",1191,8670,8670,2382,17340,17340
2013,3,5,7,"VTA","SamTrans",28,8670,20086,56,17340,40172
2013,3,5,7,"AC Transit","VTA",29,20086,31020,58,40172,62040
2013,3,5,7,"BART","VTA",65,20086,112537,130,40172,225074
2013,3,5,7,"Caltrain","VTA",81,20086,4115,162,40172,8230
2013,3,5,7,"SamTrans","VTA",24,20086,8670,48,40172,17340
2013,3,5,7,"VTA","VTA",5572,20086,20086,11144,40172,40172
2013,3,5,7,"AC Transit","WETA",2,577,31020,4,1154,62040
2013,3,5,7,"BART","WETA",4,577,112537,8,1154,225074
2013,3,5,7,"Caltrain","WETA",2,577,4115,4,1154,8230
2013,3,5,7,"Golden Gate Ferry","WETA",1,577,3294,2,1154,6588
2013,3,5,7,"SF Muni","WETA",37,577,179196,74,1154,358392
2013,3,5,8,"AC Transit","AC Transit",3645,24755,24755,7290,49510,49510
2013,3,5,8,"BART","AC Transit",1765,24755,104096,3530,49510,208192
2013,3,5,8,"Caltrain","AC Transit",3,24755,3973,6,49510,7946
2013,3,5,8,"Golden Gate Transit","AC Transit",10,24755,4677,20,49510,9354
2013,3,5,8,"SF Muni","AC Transit",152,24755,161881,304,49510,323762
2013,3,5,8,"SamTrans","AC Transit",3,24755,7525,6,49510,15050
2013,3,5,8,"VTA","AC Transit",27,24755,18872,54,49510,37744
2013,3,5,8,"WETA","AC Transit",1,24755,518,2,49510,1036
2013,3,5,8,"AC Transit","BART",1744,104096,24755,3488,208192,49510
2013,3,5,8,"BART","BART",432,104096,104096,864,208192,208192
2013,3,5,8,"Caltrain","BART",202,104096,3973,404,208192,7946
2013,3,5,8,"Golden Gate Ferry","BART",41,104096,4129,82,208192,8258
2013,3,5,8,"Golden Gate Transit","BART",76,104096,4677,152,208192,9354
2013,3,5,8,"SF Muni","BART",6941,104096,161881,13882,208192,323762
2013,3,5,8,"SamTrans","BART",369,104096,7525,738,208192,15050
2013,3,5,8,"VTA","BART",68,104096,18872,136,208192,37744
2013,3,5,8,"WETA","BART",5,104096,518,10,208192,1036
2013,3,5,8,"AC Transit","Caltrain",3,3973,24755,6,7946,49510
2013,3,5,8,"BART","Caltrain",207,3973,104096,414,7946,208192
2013,3,5,8,"SF Muni","Caltrain",258,3973,161881,516,7946,323762
2013,3,5,8,"SamTrans","Caltrain",23,3973,7525,46,7946,15050
2013,3,5,8,"VTA","Caltrain",69,3973,18872,138,7946,37744
2013,3,5,8,"BART","Golden Gate Ferry",2,4129,104096,4,8258,208192
2013,3,5,8,"Golden Gate Ferry","Golden Gate Ferry",12,4129,4129,24,8258,8258
2013,3,5,8,"Golden Gate Transit","Golden Gate Ferry",4,4129,4677,8,8258,9354
2013,3,5,8,"SF Muni","Golden Gate Ferry",93,4129,161881,186,8258,323762
2013,3,5,8,"AC Transit","Golden Gate Transit",9,4677,24755,18,9354,49510
2013,3,5,8,"BART","Golden Gate Transit",61,4677,104096,122,9354,208192
2013,3,5,8,"Golden Gate Ferry","Golden Gate Transit",1,4677,4129,2,9354,8258
2013,3,5,8,"Golden Gate Transit","Golden Gate Transit",318,4677,4677,636,9354,9354
2013,3,5,8,"SF Muni","Golden Gate Transit",88,4677,161881,176,9354,323762
2013,3,5,8,"AC Transit","SF Muni",182,161881,24755,364,323762,49510
2013,3,5,8,"BART","SF Muni",7032,161881,104096,14064,323762,208192
2013,3,5,8,"Caltrain","SF Muni",267,161881,3973,534,323762,7946
2013,3,5,8,"Golden Gate Ferry","SF Muni",54,161881,4129,108,323762,8258
2013,3,5,8,"Golden Gate Transit","SF Muni",72,161881,4677,144,323762,9354
2013,3,5,8,"SF Muni","SF Muni",32298,161881,161881,64596,323762,323762
2013,3,5,8,"SamTrans","SF Muni",118,161881,7525,236,323762,15050
2013,3,5,8,"WETA","SF Muni",37,161881,518,74,323762,1036
2013,3,5,8,"AC Transit","SamTrans",5,7525,24755,10,15050,49510
2013,3,5,8,"BART","SamTrans",354,7525,104096,708,15050,208192
2013,3,5,8,"Caltrain","SamTrans",16,7525,3973,32,15050,7946
2013,3,5,8,"Golden Gate Transit","SamTrans",1,7525,4677,2,15050,9354
2013,3,5,8,"SF Muni","SamTrans",124,7525,161881,248,15050,323762
2013,3,5,8,"SamTrans","SamTrans",1029,7525,7525,2058,15050,15050
2013,3,5,8,"VTA","SamTrans",30,7525,18872,60,15050,37744
2013,3,5,8,"AC Transit","VTA",35,18872,24755,70,37744,49510
2013,3,5,8,"BART","VTA",61,18872,104096,122,37744,208192
2013,3,5,8,"Caltrain","VTA",75,18872,3973,150,37744,7946
2013,3,5,8,"SamTrans","VTA",18,18872,7525,36,37744,15050
2013,3,5,8,"VTA","VTA",5228,18872,18872,10456,37744,37744
2013,3,5,8,"AC Transit","WETA",2,518,24755,4,1036,49510
2013,3,5,8,"BART","WETA",5,518,104096,10,1036,208192
2013,3,5,8,"SF Muni","WETA",50,518,161881,100,1036,323762
2013,4,3,6,"AC Transit","AC Transit",4309,27951,27951,8618,55902,55902
2013,4,3,6,"BART","AC Transit",1875,27951,108039,3750,55902,216078
2013,4,3,6,"Caltrain","AC Transit",4,27951,5090,8,55902,10180
2013,4,3,6,"Golden Gate Transit","AC Transit",4,27951,4872,8,55902,9744
2013,4,3,6,"SF Muni","AC Transit",180,27951,180986,360,55902,361972
2013,4,3,6,"SamTrans","AC Transit",2,27951,6322,4,55902,12644
2013,4,3,6,"VTA","AC Transit",18,27951,17571,36,55902,35142
2013,4,3,6,"AC Transit","BART",1901,108039,27951,3802,216078,55902
2013,4,3,6,"BART","BART",487,108039,108039,974,216078,216078
2013,4,3,6,"Caltrain","BART",248,108039,5090,496,216078,10180
2013,4,3,6,"Golden Gate Ferry","BART",46,108039,3567,92,216078,7134
2013,4,3,6,"Golden Gate Transit","BART",72,108039,4872,144,216078,9744
2013,4,3,6,"SF Muni","BART",7327,108039,180986,14654,216078,361972
2013,4,3,6,"SamTrans","BART",329,108039,6322,658,216078,12644
2013,4,3,6,"VTA","BART",87,108039,17571,174,216078,35142
2013,4,3,6,"WETA","BART",8,108039,577,16,216078,1154
2013,4,3,6,"AC Transit","Caltrain",2,5090,27951,4,10180,55902
2013,4,3,6,"BART","Caltrain",266,5090,108039,532,10180,216078
2013,4,3,6,"Golden Gate Ferry","Caltrain",1,5090,3567,2,10180,7134
2013,4,3,6,"SF Muni","Caltrain",404,5090,180986,808,10180,361972
2013,4,3,6,"SamTrans","Caltrain",31,5090,6322,62,10180,12644
2013,4,3,6,"VTA","Caltrain",113,5090,17571,226,10180,35142
2013,4,3,6,"WETA","Caltrain",1,5090,577,2,10180,1154
2013,4,3,6,"BART","Golden Gate Ferry",6,3567,108039,12,7134,216078
2013,4,3,6,"Golden Gate Ferry","Golden Gate Ferry",21,3567,3567,42,7134,7134
2013,4,3,6,"Golden Gate Transit","Golden Gate Ferry",4,3567,4872,8,7134,9744
2013,4,3,6,"SF Muni","Golden Gate Ferry",88,3567,180986,176,7134,361972
2013,4,3,6,"AC Transit","Golden Gate Transit",8,4872,27951,16,9744,55902
2013,4,3,6,"BART","Golden Gate Transit",76,4872,108039,152,9744,216078
2013,4,3,6,"Caltrain","Golden Gate Transit",1,4872,5090,2,9744,10180
2013,4,3,6,"Golden Gate Transit","Golden Gate Transit",322,4872,4872,644,9744,9744
2013,4,3,6,"SF Muni","Golden Gate Transit",105,4872,180986,210,9744,361972
2013,4,3,6,"AC Transit","SF Muni",209,180986,27951,418,361972,55902
2013,4,3,6,"BART","SF Muni",7355,180986,108039,14710,361972,216078
2013,4,3,6,"Caltrain","SF Muni",327,180986,5090,654,361972,10180
2013,4,3,6,"Golden Gate Ferry","SF Muni",69,180986,3567,138,361972,7134
2013,4,3,6,"Golden Gate Transit","SF Muni",84,180986,4872,168,361972,9744
2013,4,3,6,"SF Muni","SF Muni",38454,180986,180986,76908,361972,361972
2013,4,3,6,"SamTrans","SF Muni",125,180986,6322,250,361972,12644
2013,4,3,6,"WETA","SF Muni",45,180986,577,90,361972,1154
2013,4,3,6,"AC Transit","SamTrans",8,6322,27951,16,12644,55902
2013,4,3,6,"BART","SamTrans",338,6322,108039,676,12644,216078
2013,4,3,6,"Caltrain","SamTrans",23,6322,5090,46,12644,10180
2013,4,3,6,"SF Muni","SamTrans",125,6322,180986,250,12644,361972
2013,4,3,6,"SamTrans","SamTrans",805,6322,6322,1610,12644,12644
2013,4,3,6,"VTA","SamTrans",32,6322,17571,64,12644,35142
2013,4,3,6,"AC Transit","VTA",27,17571,27951,54,35142,55902
2013,4,3,6,"BART","VTA",65,17571,108039,130,35142,216078
2013,4,3,6,"Caltrain","VTA",105,17571,5090,210,35142,10180
2013,4,3,6,"SamTrans","VTA",19,17571,6322,38,35142,12644
2013,4,3,6,"VTA","VTA",4866,17571,17571,9732,35142,35142
2013,4,3,6,"AC Transit","WETA",4,577,27951,8,1154,55902
2013,4,3,6,"BART","WETA",3,577,108039,6,1154,216078
2013,4,3,6,"SF Muni","WETA",45,577,180986,90,1154,361972
2013,4,3,7,"AC Transit","AC Transit",4786,30690,30690,9572,61380,61380
2013,4,3,7,"BART","AC Transit",1895,30690,112223,3790,61380,224446
2013,4,3,7,"Caltrain","AC Transit",2,30690,4360,4,61380,8720
2013,4,3,7,"Golden Gate Transit","AC Transit",5,30690,4833,10,61380,9666
2013,4,3,7,"SF Muni","AC Transit",151,30690,177337,302,61380,354674
2013,4,3,7,"SamTrans","AC Transit",4,30690,8429,8,61380,16858
2013,4,3,7,"VTA","AC Transit",14,30690,20229,28,61380,40458
2013,4,3,7,"WETA","AC Transit",1,30690,616,2,61380,1232
2013,4,3,7,"AC Transit","BART",1907,112223,30690,3814,224446,61380
2013,4,3,7,"BART","BART",444,112223,112223,888,224446,224446
2013,4,3,7,"Caltrain","BART",247,112223,4360,494,224446,8720
2013,4,3,7,"Golden Gate Ferry","BART",37,112223,3231,74,224446,6462
2013,4,3,7,"Golden Gate Transit","BART",73,112223,4833,146,224446,9666
2013,4,3,7,"SF Muni","BART",7737,112223,177337,15474,224446,354674
2013,4,3,7,"SamTrans","BART",383,112223,8429,766,224446,16858
2013,4,3,7,"VTA","BART",79,112223,20229,158,224446,40458
2013,4,3,7,"WETA","BART",4,112223,616,8,224446,1232
2013,4,3,7,"AC Transit","Caltrain",3,4360,30690,6,8720,61380
2013,4,3,7,"BART","Caltrain",277,4360,112223,554,8720,224446
2013,4,3,7,"Golden Gate Ferry","Caltrain",1,4360,3231,2,8720,6462
2013,4,3,7,"Golden Gate Transit","Caltrain",3,4360,4833,6,8720,9666
2013,4,3,7,"SF Muni","Caltrain",307,4360,177337,614,8720,354674
2013,4,3,7,"SamTrans","Caltrain",26,4360,8429,52,8720,16858
2013,4,3,7,"VTA","Caltrain",91,4360,20229,182,8720,40458
2013,4,3,7,"WETA","Caltrain",1,4360,616,2,8720,1232
2013,4,3,7,"AC Transit","Golden Gate Ferry",1,3231,30690,2,6462,61380
2013,4,3,7,"BART","Golden Gate Ferry",8,3231,112223,16,6462,224446
2013,4,3,7,"Golden Gate Ferry","Golden Gate Ferry",9,3231,3231,18,6462,6462
2013,4,3,7,"Golden Gate Transit","Golden Gate Ferry",3,3231,4833,6,6462,9666
2013,4,3,7,"SF Muni","Golden Gate Ferry",72,3231,177337,144,6462,354674
2013,4,3,7,"AC Transit","Golden Gate Transit",8,4833,30690,16,9666,61380
2013,4,3,7,"BART","Golden Gate Transit",71,4833,112223,142,9666,224446
2013,4,3,7,"Caltrain","Golden Gate Transit",2,4833,4360,4,9666,8720
2013,4,3,7,"Golden Gate Ferry","Golden Gate Transit",4,4833,3231,8,9666,6462
2013,4,3,7,"Golden Gate Transit","Golden Gate Transit",309,4833,4833,618,9666,9666
2013,4,3,7,"SF Muni","Golden Gate Transit",93,4833,177337,186,9666,354674
2013,4,3,7,"AC Transit","SF Muni",207,177337,30690,414,354674,61380
2013,4,3,7,"BART","SF Muni",7647,177337,112223,15294,354674,224446
2013,4,3,7,"Caltrain","SF Muni",323,177337,4360,646,354674,8720
2013,4,3,7,"Golden Gate Ferry","SF Muni",70,177337,3231,140,354674,6462
2013,4,3,7,"Golden Gate Transit","SF Muni",80,177337,4833,160,354674,9666
2013,4,3,7,"SF Muni","SF Muni",36947,177337,177337,73894,354674,354674
2013,4,3,7,"SamTrans","SF Muni",144,177337,8429,288,354674,16858
2013,4,3,7,"WETA","SF Muni",47,177337,616,94,354674,1232
2013,4,3,7,"AC Transit","SamTrans",5,8429,30690,10,16858,61380
2013,4,3,7,"BART","SamTrans",361,8429,112223,722,16858,224446
2013,4,3,7,"Caltrain","SamTrans",21,8429,4360,42,16858,8720
2013,4,3,7,"SF Muni","SamTrans",128,8429,177337,256,16858,354674
2013,4,3,7,"SamTrans","SamTrans",1091,8429,8429,2182,16858,16858
2013,4,3,7,"VTA","SamTrans",22,8429,20229,44,16858,40458
2013,4,3,7,"AC Transit","VTA",26,20229,30690,52,40458,61380
2013,4,3,7,"BART","VTA",70,20229,112223,140,40458,224446
2013,4,3,7,"Caltrain","VTA",90,20229,4360,180,40458,8720
2013,4,3,7,"SamTrans","VTA",23,20229,8429,46,40458,16858
2013,4,3,7,"VTA","VTA",5574,20229,20229,11148,40458,40458
2013,4,3,7,"BART","WETA",2,616,112223,4,1232,224446
2013,4,3,7,"SF Muni","WETA",50,616,177337,100,1232,354674
2013,4,3,8,"AC Transit","AC Transit",4817,31384,31384,9634,62768,62768
2013,4,3,8,"BART","AC Transit",1920,31384,112027,3840,62768,224054
2013,4,3,8,"Caltrain","AC Transit",3,31384,4751,6,62768,9502
2013,4,3,8,"Golden Gate Transit","AC Transit",8,31384,4910,16,62768,9820
2013,4,3,8,"SF Muni","AC Transit",177,31384,179170,354,62768,358340
2013,4,3,8,"SamTrans","AC Transit",4,31384,8066,8,62768,16132
2013,4,3,8,"VTA","AC Transit",17,31384,19754,34,62768,39508
2013,4,3,8,"WETA","AC Transit",1,31384,599,2,62768,1198
2013,4,3,8,"AC Transit","BART",2007,112027,31384,4014,224054,62768
2013,4,3,8,"BART","BART",429,112027,112027,858,224054,224054
2013,4,3,8,"Caltrain","BART",254,112027,4751,508,224054,9502
2013,4,3,8,"Golden Gate Ferry","BART",40,112027,3489,80,224054,6978
2013,4,3,8,"Golden Gate Transit","BART",86,112027,4910,172,224054,9820
2013,4,3,8,"SF Muni","BART",7837,112027,179170,15674,224054,358340
2013,4,3,8,"SamTrans","BART",393,112027,8066,786,224054,16132
2013,4,3,8,"VTA","BART",100,112027,19754,200,224054,39508
2013,4,3,8,"WETA","BART",7,112027,599,14,224054,1198
2013,4,3,8,"AC Transit","Caltrain",2,4751,31384,4,9502,62768
2013,4,3,8,"BART","Caltrain",253,4751,112027,506,9502,224054
2013,4,3,8,"Golden Gate Ferry","Caltrain",2,4751,3489,4,9502,6978
2013,4,3,8,"Golden Gate Transit","Caltrain",1,4751,4910,2,9502,9820
2013,4,3,8,"SF Muni","Caltrain",322,4751,179170,644,9502,358340
2013,4,3,8,"SamTrans","Caltrain",19,4751,8066,38,9502,16132
2013,4,3,8,"VTA","Caltrain",97,4751,19754,194,9502,39508
2013,4,3,8,"BART","Golden Gate Ferry",10,3489,112027,20,6978,224054
2013,4,3,8,"Caltrain","Golden Gate Ferry",2,3489,4751,4,6978,9502
2013,4,3,8,"Golden Gate Ferry","Golden Gate Ferry",10,3489,3489,20,6978,6978
2013,4,3,8,"Golden Gate Transit","Golden Gate Ferry",4,3489,4910,8,6978,9820
2013,4,3,8,"SF Muni","Golden Gate Ferry",90,3489,179170,180,6978,358340
2013,4,3,8,"WETA","Golden Gate Ferry",2,3489,599,4,6978,1198
2013,4,3,8,"AC Transit","Golden Gate Transit",3,4910,31384,6,9820,62768
2013,4,3,8,"BART","Golden Gate Transit",79,4910,112027,158,9820,224054
2013,4,3,8,"Caltrain","Golden Gate Transit",2,4910,4751,4,9820,9502
2013,4,3,8,"Golden Gate Ferry","Golden Gate Transit",4,4910,3489,8,9820,6978
2013,4,3,8,"Golden Gate Transit","Golden Gate Transit",315,4910,4910,630,9820,9820
2013,4,3,8,"SF Muni","Golden Gate Transit",107,4910,179170,214,9820,358340
2013,4,3,8,"SamTrans","Golden Gate Transit",1,4910,8066,2,9820,16132
2013,4,3,8,"AC Transit","SF Muni",222,179170,31384,444,358340,62768
2013,4,3,8,"BART","SF Muni",7991,179170,112027,15982,358340,224054
2013,4,3,8,"Caltrain","SF Muni",311,179170,4751,622,358340,9502
2013,4,3,8,"Golden Gate Ferry","SF Muni",76,179170,3489,152,358340,6978
2013,4,3,8,"Golden Gate Transit","SF Muni",72,179170,4910,144,358340,9820
2013,4,3,8,"SF Muni","SF Muni",37088,179170,179170,74176,358340,358340
2013,4,3,8,"SamTrans","SF Muni",151,179170,8066,302,358340,16132
2013,4,3,8,"WETA","SF Muni",31,179170,599,62,358340,1198
2013,4,3,8,"AC Transit","SamTrans",9,8066,31384,18,16132,62768
2013,4,3,8,"BART","SamTrans",382,8066,112027,764,16132,224054
2013,4,3,8,"Caltrain","SamTrans",26,8066,4751,52,16132,9502
2013,4,3,8,"SF Muni","SamTrans",147,8066,179170,294,16132,358340
2013,4,3,8,"SamTrans","SamTrans",1111,8066,8066,2222,16132,16132
2013,4,3,8,"VTA","SamTrans",18,8066,19754,36,16132,39508
2013,4,3,8,"AC Transit","VTA",28,19754,31384,56,39508,62768
2013,4,3,8,"BART","VTA",77,19754,112027,154,39508,224054
2013,4,3,8,"Caltrain","VTA",102,19754,4751,204,39508,9502
2013,4,3,8,"SamTrans","VTA",20,19754,8066,40,39508,16132
2013,4,3,8,"VTA","VTA",5267,19754,19754,10534,39508,39508
2013,4,3,8,"AC Transit","WETA",2,599,31384,4,1198,62768
2013,4,3,8,"BART","WETA",8,599,112027,16,1198,224054
2013,4,3,8,"SF Muni","WETA",41,599,179170,82,1198,358340
2013,4,4,6,"AC Transit","AC Transit",4742,30921,30921,9484,61842,61842
2013,4,4,6,"BART","AC Transit",1930,30921,112700,3860,61842,225400
2013,4,4,6,"Caltrain","AC Transit",4,30921,4476,8,61842,8952
2013,4,4,6,"Golden Gate Transit","AC Transit",9,30921,4801,18,61842,9602
2013,4,4,6,"SF Muni","AC Transit",173,30921,180034,346,61842,360068
2013,4,4,6,"SamTrans","AC Transit",2,30921,8177,4,61842,16354
2013,4,4,6,"VTA","AC Transit",15,30921,19859,30,61842,39718
2013,4,4,6,"AC Transit","BART",2024,112700,30921,4048,225400,61842
2013,4,4,6,"BART","BART",468,112700,112700,936,225400,225400
2013,4,4,6,"Caltrain","BART",228,112700,4476,456,225400,8952
2013,4,4,6,"Golden Gate Ferry","BART",51,112700,3684,102,225400,7368
2013,4,4,6,"Golden Gate Transit","BART",54,112700,4801,108,225400,9602
2013,4,4,6,"SF Muni","BART",7821,112700,180034,15642,225400,360068
2013,4,4,6,"SamTrans","BART",406,112700,8177,812,225400,16354
2013,4,4,6,"VTA","BART",74,112700,19859,148,225400,39718
2013,4,4,6,"WETA","BART",5,112700,671,10,225400,1342
2013,4,4,6,"AC Transit","Caltrain",3,4476,30921,6,8952,61842
2013,4,4,6,"BART","Caltrain",239,4476,112700,478,8952,225400
2013,4,4,6,"Golden Gate Ferry","Caltrain",3,4476,3684,6,8952,7368
2013,4,4,6,"SF Muni","Caltrain",293,4476,180034,586,8952,360068
2013,4,4,6,"SamTrans","Caltrain",18,4476,8177,36,8952,16354
2013,4,4,6,"VTA","Caltrain",91,4476,19859,182,8952,39718
2013,4,4,6,"AC Transit","Golden Gate Ferry",1,3684,30921,2,7368,61842
2013,4,4,6,"BART","Golden Gate Ferry",18,3684,112700,36,7368,225400
